ID,Brand,Hue,1003,1007,1011,1014,1018,1022,1026,1030,1034,1038,1041,1045,1049,1053,1057,1061,1065,1068,1072,1076,1080,1084,1088,1092,1095,1099,1103,1107,1111,1115,1119,1122,1126,1130,1134,1138,1142,1146,1149,1153,1157,1161,1165,1169,1173,1176,1180,1184,1188,1192,1196,1200,1203,1207,1211,1215,1219,1223,1227,1230,1234,1238,1242,1246,1250,1254,1257,1261,1265,1269,1273,1277,1281,1284,1288,1292,1296,1300,1304,1308,1311,1315,1319,1323,1327,1331,1335,1338,1342,1346,1350,1354,1358,1362,1365,1369,1373,1377,1381,1385,1389,1392,1396,1400,1404,1408,1412,1416,1419,1423,1427,1431,1435,1439,1443,1446,1450,1454,1458,1462,1466,1470,1473,1477,1481,1485,1489,1493,1497,1500,1504,1508,1512,1516,1520,1524,1527,1531,1535,1539,1543,1547,1551,1554,1558,1562,1566,1570,1574,1578,1581,1585,1589,1593,1597,1601,1605,1608,1612,1616,1620,1624,1628,1632,1635,1639,1643,1647,1651,1655,1659,1662,1666,1670,1674,1678,1682,1686,1689,1693,1697,1701,1705,1709,1713,1716,1720,1724,1728,1732,1736,1740,1743,1747,1751
S10,DOC,fluo,0.549823,0.604066,0.6743726,0.7524111,0.8105575,0.8377947,0.8532122,0.8626223,0.8544964,0.8391796,0.8223765,0.8096098,0.7948533,0.7564038,0.7172868,0.6972082,0.6823543,0.6523979,0.6093395,0.56749,0.5414041,0.5413635,0.5567877,0.5582296,0.5327708,0.5060049,0.49792,0.5033535,0.5164027,0.5323963,0.5451244,0.5497956,0.5522416,0.5574332,0.5567841,0.5645059,0.619063,0.7380217,0.9075107,1.061956,1.129003,1.110217,1.005366,0.8507541,0.7197179,0.6368006,0.5997322,0.5801387,0.5590373,0.5413489,0.533742,0.5302044,0.5230197,0.5057326,0.4811955,0.4574306,0.4347078,0.4136313,0.4014151,0.3983,0.3959091,0.3896292,0.3847564,0.3843322,0.3895873,0.3970821,0.4051567,0.411146,0.4196981,0.4313229,0.4501072,0.4758967,0.503685,0.5314289,0.5573419,0.5695217,0.5793337,0.6035475,0.6417758,0.6736516,0.7044454,0.7453668,0.7964233,0.8420544,0.8775059,0.8896764,0.882737,0.8585978,0.833072,0.8162135,0.8103434,0.8090284,0.8030573,0.7801446,0.7437078,0.7095655,0.6835914,0.6625657,0.6400665,0.6101832,0.583538,0.5685973,0.5552555,0.536293,0.5171497,0.4969596,0.4860976,0.4841591,0.4918795,0.5068591,0.5263422,0.552385,0.5855931,0.6282392,0.6803574,0.7538649,0.854659,0.8930568,0.7991686,0.7502561,0.7597849,0.776049,0.7990432,0.8200487,0.8416896,0.8711985,0.949623,1.036476,0.9733021,0.8530402,0.8066654,0.7603548,0.7348729,0.7100955,0.6829802,0.6582648,0.6533761,0.662872,0.6952461,0.7362151,0.8353947,0.8999735,0.9340152,0.935319,0.922324,0.8807977,0.8581972,0.8212469,0.7974421,0.7767847,0.7694972,0.7431508,0.7078707,0.6792754,0.6747035,0.6473776,0.5659744,0.4600408,0.3883656,0.3373057,0.3040804,0.2827236,0.2650293,0.2512675,0.2381868,0.2256466,0.2210503,0.2160408,0.2123726,0.2062877,0.203439,0.2006501,0.1983356,0.1968721,0.1984685,0.1999023,0.2042875,0.2132966,0.2206545,0.2262981,0.2421801,0.2677317,0.289763,0.3129177,0.3408699,0.4162948,0.5637522,0.7065939,0.8246754,0.8266923,0.6462643,0.4760175,0.3455899,0.2675999,0.2182441
S11,DUP,fluo,1.014388,1.051003,1.116023,1.213012,1.315134,1.337927,1.27846,1.232946,1.18546,1.13417,1.122323,1.126308,1.146975,1.195799,1.294183,1.392971,1.424652,1.365731,1.255965,1.13138,1.04596,1.026011,1.063474,1.096284,1.082924,1.044695,1.032841,1.072784,1.172468,1.317113,1.477594,1.593341,1.688448,1.802464,1.89649,1.959155,2.013975,2.035643,2.129895,2.134413,2.09422,2.073286,2.071932,2.041571,2.052792,2.038462,2.003198,1.992717,1.896847,1.756299,1.665811,1.537171,1.367767,1.212611,1.110792,1.058811,1.06313,1.110363,1.202911,1.333432,1.486694,1.631632,1.678472,1.585587,1.465137,1.377689,1.357894,1.396587,1.469686,1.536475,1.566056,1.509172,1.420282,1.351556,1.324798,1.30199,1.302042,1.342622,1.410544,1.453511,1.490188,1.533617,1.595226,1.66327,1.726222,1.751082,1.739166,1.682801,1.633318,1.597104,1.597878,1.605791,1.596882,1.556347,1.516376,1.467614,1.42984,1.424085,1.441364,1.433384,1.403911,1.345013,1.297603,1.26493,1.227621,1.157956,1.100616,1.079109,1.091398,1.114522,1.158049,1.22889,1.314972,1.4033,1.515377,1.625345,1.728222,1.775089,1.852747,1.83279,1.869675,1.900326,1.94764,1.989477,2.050984,1.99276,1.931588,1.843535,1.750272,1.609053,1.556018,1.47794,1.480666,1.444797,1.395975,1.316334,1.303802,1.331075,1.422498,1.536526,1.812376,1.858889,1.900447,1.820052,1.825072,1.800067,1.770018,1.643201,1.592322,1.540097,1.496527,1.437487,1.386154,1.314066,1.249457,1.143276,1.015125,0.8790122,0.7757534,0.6920805,0.6397738,0.602162,0.566106,0.5410659,0.5168437,0.490741,0.4808979,0.465195,0.4513439,0.4420773,0.4376578,0.4342566,0.4338351,0.4361328,0.4511371,0.471936,0.4925806,0.526786,0.5529184,0.5750488,0.6242378,0.7327511,0.8654614,1.058085,1.266546,1.596698,2.075902,2.466766,2.329616,2.338506,2.102745,1.667355,1.201807,0.8504636,0.6030681
S12,DUP,fluo,1.092529,1.113822,1.172184,1.271719,1.367516,1.388823,1.3253,1.257409,1.238113,1.219637,1.192474,1.18307,1.21291,1.259276,1.321339,1.423169,1.495856,1.435593,1.331909,1.211227,1.112657,1.093233,1.142731,1.172188,1.121875,1.065704,1.067779,1.116507,1.214409,1.346867,1.473124,1.584785,1.678622,1.731788,1.819683,1.894118,1.924965,1.941566,1.947031,1.942397,1.943457,1.88959,1.900136,1.933243,1.910811,1.853777,1.876197,1.918701,1.909791,1.824567,1.720059,1.596669,1.420313,1.250674,1.145826,1.10284,1.112839,1.166141,1.256108,1.365765,1.509733,1.663496,1.701156,1.589522,1.475586,1.399074,1.385394,1.432313,1.508646,1.561999,1.577135,1.525691,1.465063,1.407861,1.375945,1.36177,1.379102,1.429474,1.4899,1.521291,1.550452,1.593685,1.647348,1.677803,1.739576,1.781556,1.798891,1.781227,1.727238,1.680587,1.694768,1.69728,1.688395,1.658588,1.615749,1.560479,1.528719,1.533669,1.543971,1.513912,1.47001,1.413368,1.369444,1.328752,1.291934,1.230107,1.177441,1.14442,1.140586,1.157306,1.200199,1.276343,1.362621,1.429557,1.537694,1.657982,1.745333,1.771315,1.777288,1.801703,1.945742,2.056869,2.085341,1.98451,2.007414,1.982673,1.970292,1.96771,1.921856,1.742934,1.723526,1.684521,1.591933,1.506653,1.449192,1.384702,1.378838,1.396539,1.489397,1.551356,1.751176,1.813182,1.860755,1.838204,1.904519,1.805204,1.782531,1.719964,1.697638,1.600338,1.572165,1.520747,1.474453,1.396347,1.318711,1.198749,1.065346,0.9117099,0.7960459,0.7008716,0.6353588,0.5881249,0.54462,0.5129889,0.4820813,0.450181,0.4367274,0.4197618,0.4048982,0.3883665,0.3819027,0.3775222,0.3769964,0.3804846,0.3949691,0.4145311,0.4370268,0.4697044,0.4942343,0.5153508,0.5645133,0.6789341,0.8176246,1.021626,1.249978,1.63519,2.047638,2.141008,2.072036,2.168412,2.085068,1.735306,1.244242,0.8562472,0.5795105
S13,DUP,fluo,0.5459831,0.5640061,0.5950431,0.6469979,0.6947459,0.6979165,0.6738485,0.6493644,0.629123,0.6131148,0.6085497,0.6069863,0.6116794,0.6331016,0.6742573,0.7226009,0.750678,0.7270411,0.6642358,0.5988891,0.5618606,0.5609032,0.5866187,0.6056454,0.5896919,0.5604758,0.560082,0.5902766,0.6437602,0.7160056,0.787624,0.8454889,0.9029242,0.963287,1.03576,1.118743,1.215338,1.307266,1.402807,1.454114,1.450373,1.404385,1.344224,1.275878,1.214522,1.173395,1.135491,1.071496,1.000373,0.9342324,0.8688443,0.7881445,0.6989433,0.6251559,0.5786756,0.5584405,0.5647037,0.5924243,0.6398555,0.6992159,0.7662496,0.8281288,0.8474257,0.8050195,0.7452655,0.7040026,0.6999995,0.7257946,0.7649204,0.7994316,0.8108359,0.7844153,0.7441496,0.7171578,0.7083557,0.705099,0.7106373,0.7339679,0.7697982,0.7944771,0.8149558,0.8461444,0.8833344,0.9163977,0.9426982,0.9521675,0.9464128,0.9271539,0.9053165,0.8917972,0.8907868,0.8926772,0.883172,0.8595158,0.8302987,0.8027511,0.7862601,0.7881024,0.7915656,0.7774721,0.7544555,0.733154,0.7122824,0.6981751,0.6789814,0.6485445,0.6252992,0.6140558,0.6153314,0.6298608,0.6577204,0.6971874,0.7406473,0.7842185,0.8339492,0.8910783,0.9353044,0.9493393,0.9839415,1.014284,1.054292,1.085464,1.12362,1.144601,1.149843,1.145335,1.104076,1.030911,0.9788141,0.9190904,0.8953471,0.8507115,0.8156263,0.7900699,0.7576284,0.7320472,0.7338256,0.753967,0.8034879,0.8564447,0.9752991,1.024909,1.05144,1.046179,1.02785,0.9973694,0.9769816,0.9271242,0.8954586,0.8594257,0.8385787,0.8121192,0.7776014,0.7364666,0.6991875,0.6460832,0.5815651,0.5109841,0.458999,0.4175126,0.3893449,0.3722398,0.3565622,0.3438658,0.3336084,0.3211259,0.3140743,0.307099,0.3044314,0.3012977,0.2991884,0.2975134,0.2975167,0.2999481,0.3093814,0.319461,0.3295648,0.3458787,0.3616894,0.3730298,0.3975852,0.4530621,0.5255386,0.627342,0.7456958,0.9921489,1.350346,1.497266,1.525942,1.496447,1.242856,0.9499025,0.6722257,0.4834648,0.3573529
S14,DUP,fluo,0.8398638,0.8677636,0.9210165,1.00322,1.085959,1.089962,1.02796,0.9771886,0.9466613,0.9228469,0.9166912,0.915428,0.9227508,0.9478347,0.9996855,1.079571,1.123692,1.074689,0.9792286,0.8900393,0.8339126,0.8288099,0.8715044,0.8952457,0.867817,0.8341908,0.8343072,0.8698234,0.9410337,1.045025,1.156578,1.232538,1.29282,1.380997,1.488265,1.629425,1.820596,1.908724,1.997198,2.087656,2.005595,1.905139,1.812634,1.735871,1.69644,1.656478,1.634887,1.56709,1.450899,1.328489,1.236401,1.133646,1.010196,0.9065965,0.8437899,0.8176817,0.8261492,0.8650682,0.9308152,1.01388,1.111151,1.20351,1.240403,1.171185,1.072236,1.015772,1.011037,1.046374,1.099485,1.147153,1.170432,1.134019,1.079572,1.041429,1.030213,1.02266,1.030634,1.06937,1.12002,1.153953,1.182689,1.22344,1.278268,1.31337,1.336107,1.345582,1.346099,1.319821,1.276849,1.254191,1.25407,1.252269,1.249739,1.230715,1.193631,1.150114,1.125767,1.129825,1.136457,1.116747,1.086776,1.054335,1.018477,0.9930201,0.9697383,0.9269344,0.8941245,0.8819525,0.8860753,0.9074192,0.947896,1.000674,1.059386,1.116101,1.184505,1.262127,1.330222,1.355589,1.401134,1.443791,1.512976,1.546766,1.577505,1.587908,1.579929,1.56496,1.535714,1.466382,1.39813,1.314092,1.287047,1.214479,1.159046,1.119348,1.098031,1.062829,1.049886,1.062639,1.123478,1.191698,1.336053,1.417663,1.471246,1.473158,1.460371,1.384569,1.365425,1.311312,1.269415,1.21628,1.184262,1.139456,1.091579,1.038201,0.9916837,0.9158987,0.8243504,0.7302976,0.65896,0.602289,0.5628737,0.5367871,0.5129625,0.4949789,0.4794321,0.4632635,0.4563912,0.4469898,0.4420996,0.4381218,0.4349917,0.4312602,0.4284175,0.4313645,0.4456968,0.461171,0.4759786,0.4985614,0.5158345,0.5299072,0.5659205,0.6449538,0.7409685,0.8806018,1.039997,1.35109,1.744292,1.882831,1.95593,1.941809,1.601752,1.269071,0.9280498,0.6816444,0.5161117
S15,DUP,fluo,0.7908232,0.8218462,0.871882,0.946136,1.022499,1.041652,1.002457,0.9579522,0.9200267,0.8896893,0.8752251,0.8716013,0.8898283,0.9296648,0.9957377,1.070471,1.108642,1.064051,0.9583361,0.8585322,0.794173,0.7840682,0.8241614,0.8474787,0.8216724,0.7858926,0.7892277,0.8302857,0.8973947,0.9974216,1.114864,1.209821,1.299738,1.388125,1.475965,1.596318,1.752957,1.843669,1.93793,2.045446,2.036646,1.993377,1.981432,1.89274,1.777933,1.699592,1.646681,1.585963,1.495532,1.39738,1.301014,1.168839,1.020348,0.9031448,0.834838,0.8035164,0.8088359,0.8429804,0.9072925,0.9946606,1.103554,1.218853,1.266694,1.192685,1.088485,1.025685,1.023412,1.055838,1.103284,1.163389,1.199095,1.155231,1.082212,1.035918,1.018733,1.004952,1.013796,1.049484,1.106997,1.147635,1.168203,1.206342,1.280735,1.345963,1.38253,1.389071,1.378673,1.349402,1.312773,1.280309,1.269623,1.266075,1.26262,1.238214,1.193398,1.14487,1.118284,1.125725,1.133981,1.117371,1.083051,1.039873,1.001368,0.9703856,0.9456997,0.9012251,0.859245,0.8367721,0.8387232,0.8589851,0.8971289,0.9521332,1.018903,1.100289,1.187143,1.265831,1.323937,1.350464,1.426473,1.451932,1.506071,1.554076,1.583173,1.601501,1.665132,1.67657,1.604749,1.483886,1.387703,1.287429,1.257553,1.179621,1.140597,1.111548,1.070149,1.030038,1.028895,1.048667,1.109939,1.188777,1.381774,1.416079,1.457248,1.46876,1.465376,1.386958,1.369517,1.321845,1.280186,1.207948,1.180658,1.145813,1.094832,1.026505,0.9668881,0.8822829,0.7855881,0.678586,0.5952207,0.5300729,0.486012,0.4558992,0.4278486,0.4076627,0.3898544,0.3708325,0.3629237,0.3514654,0.3431382,0.3350098,0.3309956,0.327171,0.3268756,0.3311947,0.3425519,0.3568413,0.3727233,0.3951723,0.4134726,0.4293135,0.4634106,0.5438226,0.6473082,0.7952082,0.9750761,1.328084,1.774137,1.943639,1.936471,1.882753,1.646732,1.308692,0.9225529,0.6420727,0.4507177
S16,DUP,opaque,0.5647566,0.5696279,0.5591507,0.5569568,0.61649,0.734266,0.737731,0.6525781,0.6212589,0.6400353,0.6699306,0.678466,0.7012628,0.7754115,0.8837729,0.9899166,1.064459,1.112542,1.110253,1.069145,1.036061,1.014909,0.9480631,0.8418397,0.7474697,0.6743019,0.6235506,0.6181507,0.6563017,0.7100329,0.7610779,0.7991994,0.8236061,0.8028155,0.7600144,0.7551146,0.7966283,0.8922489,0.9710371,0.872577,0.7556555,0.72048,0.6965672,0.6307397,0.5706379,0.5513545,0.5644455,0.6070197,0.6797954,0.7552111,0.7837573,0.8295336,0.9158432,1.026699,1.068253,0.9049375,0.7706367,0.7415202,0.7612172,0.7678246,0.7682042,0.8373981,1.001547,1.24646,1.523906,1.778054,1.888194,1.873168,1.838666,1.822273,1.840226,1.897732,1.84272,1.700765,1.477178,1.235084,1.050355,0.9679224,0.9781706,1.07228,1.194261,1.195128,1.058232,0.917452,0.7899868,0.6583952,0.5544724,0.4980735,0.4806957,0.4906896,0.5246409,0.5912206,0.6814882,0.7770613,0.8263711,0.8253726,0.7741939,0.680455,0.610785,0.5550301,0.5091024,0.4835114,0.439897,0.3976722,0.3833866,0.3818097,0.3795395,0.3783276,0.3851449,0.4061715,0.4339861,0.4732738,0.5189467,0.5807112,0.6375123,0.7109305,0.8123565,0.8760597,0.7769706,0.7060938,0.7227434,0.7844296,0.8991169,1.099573,1.343072,1.620945,1.736241,1.77023,1.815349,1.752919,1.489468,1.004002,0.8041335,0.678,0.5028872,0.3596073,0.2941418,0.2639728,0.2430301,0.2370416,0.2549758,0.2871487,0.3340308,0.4053231,0.5813344,0.8368737,0.8961668,0.7855809,0.7046112,0.7032086,0.5825953,0.4647736,0.4272214,0.4588418,0.5394815,0.5772498,0.5611339,0.6103827,0.7337622,0.8933603,1.024223,1.021452,1.002015,1.033137,1.16935,1.423163,1.562601,1.698016,1.860304,1.996304,2.024048,1.837012,1.661236,1.473277,1.323877,1.27658,1.359408,1.686378,1.975179,2.038183,2.041849,1.883478,1.602465,1.360775,1.250413,1.199754,1.233619,1.269546,1.281474,1.240619,1.153101,1.026522,0.8577614,0.6619079,0.4528303
S17,DUP,opaque,0.3740516,0.3776549,0.3685128,0.3643599,0.409745,0.5003625,0.5081332,0.4435095,0.4187199,0.4367262,0.4632406,0.4704117,0.4837175,0.5362751,0.6198089,0.7044536,0.768428,0.8069054,0.8066158,0.7790703,0.7497627,0.7201053,0.6608986,0.5857203,0.5182123,0.4632348,0.4289225,0.4265325,0.453301,0.4922823,0.531139,0.5665199,0.5846094,0.5696698,0.538774,0.5334011,0.5625372,0.6400271,0.706808,0.632013,0.5399091,0.5118744,0.4923792,0.4452471,0.3999232,0.383004,0.3931118,0.4269341,0.4799743,0.5332841,0.5558405,0.5938715,0.6605778,0.7474145,0.7853851,0.6589704,0.5462598,0.518507,0.5288004,0.5262216,0.5207432,0.5681335,0.6953745,0.9105033,1.187604,1.457234,1.601876,1.614685,1.55608,1.490749,1.484131,1.579726,1.580081,1.397019,1.14813,0.92882,0.7775058,0.7071664,0.7131848,0.7960923,0.8936735,0.8862203,0.7783839,0.6739528,0.5770487,0.4755932,0.395227,0.3486087,0.3284191,0.3303381,0.3514679,0.3991163,0.4665242,0.5359287,0.5697986,0.5701055,0.5337143,0.465369,0.4135531,0.3708747,0.3337162,0.3123412,0.278294,0.2441841,0.2321132,0.2292137,0.225938,0.2265865,0.2329701,0.247737,0.2693333,0.3011118,0.3364996,0.3834686,0.4270018,0.4850811,0.5640416,0.6136773,0.5334508,0.4806089,0.5015864,0.5544825,0.6461681,0.8125132,1.033807,1.311504,1.441551,1.479335,1.576519,1.515131,1.249582,0.7752418,0.5862542,0.48334,0.3478516,0.2369875,0.1856294,0.1645005,0.1527737,0.1520096,0.169706,0.1932885,0.2260108,0.2790458,0.4150886,0.5997807,0.6487592,0.5689936,0.5017229,0.5013946,0.4132526,0.3228682,0.2916218,0.3107541,0.3668933,0.3952442,0.3820744,0.4132712,0.4990018,0.619978,0.722595,0.7179495,0.6979782,0.7163148,0.8202224,1.033765,1.177164,1.360945,1.590651,1.762102,1.738531,1.504712,1.311306,1.132505,0.9880627,0.9450465,1.032266,1.452744,1.949811,2.096733,1.927312,1.539074,1.224937,1.010522,0.9185965,0.8808894,0.8972682,0.9238405,0.9399964,0.9086465,0.8230197,0.7261457,0.6059554,0.4679371,0.3161182
S18,DUP,opaque,0.4519863,0.4506386,0.4369915,0.4343826,0.4880662,0.5938168,0.6045327,0.5296763,0.496625,0.5110633,0.5330241,0.5411378,0.5589903,0.6186088,0.7127652,0.8090903,0.8818957,0.9262569,0.9346952,0.9063398,0.868634,0.8356242,0.7685546,0.6839395,0.6057466,0.5375302,0.492247,0.48477,0.5096192,0.5544913,0.6072729,0.6524041,0.6720088,0.6507937,0.6149971,0.6115357,0.6491463,0.7389736,0.8140783,0.7284274,0.621605,0.585814,0.5616041,0.5015577,0.446454,0.4288387,0.4418863,0.4866759,0.5568402,0.6274678,0.6566094,0.7028502,0.7822371,0.8818881,0.9219639,0.7682007,0.6399018,0.6102957,0.6250657,0.6240075,0.6205432,0.6807474,0.8276643,1.06972,1.383648,1.667764,1.798115,1.807664,1.752548,1.695853,1.682961,1.760447,1.741117,1.573532,1.312056,1.064494,0.8936844,0.8151628,0.824811,0.9304646,1.058565,1.047956,0.9176522,0.7907471,0.6721461,0.5509747,0.4565392,0.4051336,0.3882259,0.3959522,0.4261442,0.4860862,0.5645609,0.6438691,0.683543,0.682965,0.6397229,0.5568527,0.4970493,0.4509247,0.4123163,0.3896028,0.3517266,0.3144836,0.3008214,0.2980444,0.2947088,0.2932424,0.2959246,0.3100237,0.3320338,0.3635135,0.4001949,0.4515888,0.5007593,0.5710409,0.6692145,0.7307327,0.6305737,0.5653612,0.588961,0.6515957,0.7681602,0.9841472,1.249316,1.557744,1.704105,1.753868,1.75624,1.645092,1.386,0.8907095,0.6929385,0.5795161,0.42528,0.2972627,0.23407,0.2037545,0.1825158,0.1726239,0.1813805,0.2086902,0.2503777,0.3169296,0.4813026,0.711013,0.7637585,0.6568289,0.5803692,0.5804319,0.471784,0.3623793,0.325202,0.3517653,0.4221994,0.4557959,0.4435049,0.488553,0.5961608,0.7385395,0.8503693,0.8408196,0.8189873,0.8396124,0.9568358,1.196259,1.351489,1.540389,1.796922,2.007958,1.961585,1.708528,1.523574,1.319337,1.150068,1.117393,1.226823,1.637289,1.990108,2.058324,2.034707,1.683823,1.367295,1.131886,1.035277,1.002175,1.026721,1.058606,1.079072,1.044097,0.9500198,0.8399782,0.6970501,0.5319303,0.3504739
S19,DUP,opaque,0.4920285,0.4931586,0.4793651,0.4764535,0.5374361,0.6590927,0.6691172,0.5846442,0.5486109,0.5651516,0.5901479,0.5992645,0.6204655,0.6884123,0.7955257,0.9015999,0.9821041,1.031462,1.033264,1.004208,0.9756965,0.9413325,0.8587974,0.7552683,0.6680406,0.5980775,0.5528637,0.5491641,0.5810653,0.6331592,0.6860819,0.7263955,0.7500464,0.7337629,0.6946946,0.689219,0.7291187,0.8290623,0.9094436,0.8124033,0.6978039,0.6624976,0.6384394,0.576762,0.5196103,0.5025755,0.5186487,0.5633906,0.639057,0.7183231,0.7496194,0.7985701,0.8864422,0.9977981,1.034817,0.8627339,0.7249919,0.6920825,0.7069155,0.70427,0.6967168,0.7598425,0.9273176,1.198872,1.525565,1.826315,1.939578,1.881395,1.865967,1.845166,1.829482,1.8758,1.846583,1.69113,1.420612,1.169524,0.995097,0.9163829,0.9279428,1.038373,1.180377,1.169181,1.019214,0.8869503,0.7622547,0.6272861,0.5254086,0.4704947,0.448909,0.4511173,0.4779129,0.5409172,0.6314272,0.725327,0.7674556,0.7631773,0.7144372,0.6250325,0.5585108,0.5040944,0.4567386,0.4284819,0.3849025,0.3422968,0.328113,0.3239486,0.3196727,0.3193161,0.3251051,0.3441213,0.3718579,0.4112709,0.4556587,0.5140512,0.5702787,0.6492721,0.7618268,0.8315242,0.7234536,0.6535633,0.6809337,0.750262,0.8782948,1.115848,1.397759,1.688698,1.770675,1.845365,1.942154,1.795092,1.476846,0.9585918,0.7499458,0.6253744,0.4614168,0.3277722,0.2650969,0.2398749,0.2276697,0.2281738,0.2483326,0.2791303,0.3275109,0.4042106,0.5780315,0.8173597,0.8712383,0.7458727,0.6575606,0.659149,0.5466098,0.4308043,0.3898125,0.4132985,0.4846061,0.5183521,0.5026802,0.5489094,0.6663775,0.8224152,0.9488787,0.9349138,0.9026163,0.9270616,1.053454,1.303373,1.468356,1.655175,1.905536,1.9787,2.039532,1.897738,1.681682,1.441828,1.294273,1.262873,1.372243,1.806838,2.229503,2.259775,2.078852,1.743081,1.465367,1.250832,1.154465,1.114202,1.141456,1.170657,1.189028,1.165236,1.066024,0.9355456,0.7841405,0.6101086,0.4180647
